"timestamp","asset","open","close","high","low","3_month_return","1_year_return","bse_return","market_cap","enterprise_value","trading_volume","30d_avg_trading_volume","btc_price","btc_holdings","btc_nav","m_nav","debt","debt_by_btc_nav","pref","pref_by_btc_nav","debt_pref_by_btc_nav","implied_volatility","30d_historical_volatility","1y_historical_volatility","open_interest"
2025-06-02 00:00:00,"MSTR",367.885,372.27,378.43,367.019,0.45742473476099116,1.4419314000091832,29.11405921371946,103990646340,114120246340,3016418932.44,5478352253.831499,105556.21,580955,61323407980.55,1.8609573423609402,8224000000,0.13410865884375528,1965900000,0.03205790520682618,0.16616656405058144,0.62606182,0.5024488483418323,0.962355248585405,80960323043.6
2025-05-30 00:00:00,"MSTR",369,369.06,372.56,359.155,0.44485769095251143,1.3949383517196627,28.854392493124088,103087315440,113144065440,4636879435.56,5660738622.600454,103719.33,580250,60183141232.5,1.8799960108911717,8224000000,0.13664956384095966,1893050000,0.03145482208525397,0.16810438592621363,0.59181904,0.5024647195819316,0.962530148001508,92817156162.5
2025-05-29 00:00:00,"MSTR",370.785,370.63,373.86,362.74,0.45100418901460276,1.289676901217026,28.98139459634363,103525854120,113582604120,3786939822.25,5676046890.168181,106051.67,580250,61536481517.5,1.8457767054442153,8224000000,0.1336443000508767,1893050000,0.030763052311686793,0.1644073523625635,0.67220044,0.5028909168837885,0.9639526329552822,88300097732.7
2025-05-28 00:00:00,"MSTR",368.53,364.25,370.6523,358.5,0.4260267000743843,1.1741725609574118,28.465296877527905,101743767000,111800517000,3619492148.75,5696777857.440909,108092.72,580250,62720800780,1.7825109949114397,8224000000,0.13112077489008106,1893050000,0.030182172045922658,0.16130294693600372,0.70347883,0.5017437405945605,0.9645897601374237,86207487700
2025-05-27 00:00:00,"MSTR",381.115,372.2,381.3,364.18,0.5505103103520099,1.2091118444481372,29.108396699563176,103964392800,114021142800,5253965895,5795696224.521428,108770,580250,63113792500,1.8065962808367124,8224000000,0.1303043229417722,1893050000,0.02999423620439225,0.16029855914616445,0.730185,0.49556766689585013,0.9662105668681332,83835558028.4
2025-05-23 00:00:00,"MSTR",391.51,369.51,392.19,367.31,0.23297407320898258,1.3930909868075927,28.890794369843064,102871584000,112849994000,7925533894.17,5788409671.546957,108390.96,576230,62458122880.8,1.8068105283178588,8224000000,0.1316722248552895,1814710000,0.02905482771974008,0.1607270525750296,0.691361,0.5041362412562275,0.9679897806441833,96083271212.3
2025-05-22 00:00:00,"MSTR",413.2,399.46,426.32,398.91,0.3329106743635089,1.4253794778384943,31.313541498139458,111209664000,121188074000,6595632659.12,5802309246.998695,111100.87,576230,64019654320.1,1.8929823237416492,8224000000,0.12846054992549286,1814710000,0.028346138686197852,0.1568066886116907,0.707658,0.5015288079070331,0.9669417769004245,98630937081.6
2025-05-21 00:00:00,"MSTR",415.92,402.69,423.34,395.5285,0.3436884780940305,1.4325548803324835,31.57482607992234,112108896000,122087306000,7529707018.8,5737327885.151739,111805.99,576230,64425965617.700005,1.8950015700883567,8224000000,0.1276503956308664,1814710000,0.028167369826761858,0.15581776545762824,0.726094,0.5783794627692534,0.9669104671347156,94349301561.2
2025-05-20 00:00:00,"MSTR",413.5,416.92,417.85,406.1025,0.287107927883428,1.413793103448276,32.72593431483578,116070528000,126048938000,4808017331.6,5655856106.3495455,106892.96,576230,61594930340.8,2.046417412968583,8224000000,0.13351748195017418,1814710000,0.02946200263494657,0.16297948458512074,0.690571,0.8338298024096301,0.9672519064075327,93197486193.5
2025-05-19 00:00:00,"MSTR",392.81,413.42,414.59,392.62,0.2973295258417799,1.6091511517828971,32.44280860702152,115096128000,125074538000,5300857183.72,5696229381.337619,105780.46,576230,60953874465.8,2.051953860130365,8224000000,0.13492169401986615,1814710000,0.02977185643905536,0.1646935504589215,0.716628,0.9287003991168149,0.9691873837044219,90881538774.9
2025-05-16 00:00:00,"MSTR",399,399.8,406.8965,389.01,0.18378586444793174,1.7764274503812556,31.34104513832713,110609467600,120525727600,4981953777,5573165993.033181,103529.59,568840,58891771975.6,2.0465631030755222,8224000000,0.1396459933894902,1752560000,0.029758995886999623,0.1694049892764898,0.644681,0.9772873207205713,0.9747192156905149,106794219330.5
2025-05-15 00:00:00,"MSTR",411.7,397.03,415.36,394.14,0.17558404642761954,1.6407577138220246,31.116971363856976,109843113860,119759373860,5826282641.98,5505149450.645908,104046.94,568840,59186061349.6,2.0234388153083174,8224000000,0.138951635105815,1752560000,0.02961102597532188,0.16856266108113688,0.751794,0.9808461357429772,0.9758671674155626,99114142690.8
2025-05-14 00:00:00,"MSTR",420.395,416.75,425.94,410.41,0.2339738844639208,2.211624268859382,32.712182494741946,115298888500,125215148500,4468665221,5461665695.79909,102769,568840,58459117960,2.1419267493169682,8224000000,0.14067950880865462,1752560000,0.02997924123999219,0.1706587500486468,0.750865,1.0220833047085651,0.9849794728400646,100234986940
2025-05-13 00:00:00,"MSTR",412.5499,421.61,422.55,404.12,0.2975809430013542,2.3838164949115543,33.10532276330691,116643465820,126559725820,5449298288.14,5508951432.694285,103585.29,568840,58923456363.6,2.147866632925192,8224000000,0.13957090278703307,1752560000,0.029742993845870945,0.169313896632904,0.763173,1.0204298023285605,0.9855024348953287,97774073785
2025-05-12 00:00:00,"MSTR",420.92,404.9,422.04,400.83,0.23890826754788563,2.429960693955001,31.753599741142207,112020443800,121936703800,6577789993.2,5511934089.921999,101724.52,568840,57864975956.8,2.1072626711369193,8224000000,0.14212396815199155,1752560000,0.030287060022428782,0.17241102817442033,0.790596,1.0270029093146211,0.9868337436375432,88441550499.2
2025-05-09 00:00:00,"MSTR",420,416.03,430.3499,406.22,0.27008792282329946,2.292314266721534,32.65393949199158,113743850090,123654910090,7139829894.45,5758336146.367272,103200,555450,57322440000,2.1571815521111803,8224000000,0.14346911959783987,1725160000,0.030095718186455428,0.1735648377842953,0.70932,1.0213737782821979,0.9882928764620506,99661071697.6
2025-05-08 00:00:00,"MSTR",408.165,414.38,423.105,404.5,0.26505067773842955,2.360419099519917,32.520465944022,113292735140,123203795140,9172540811.64,5682052827.010455,102433.37,555450,56896615366.5,2.165397613660879,8224000000,0.14454286862276497,1725160000,0.0303209600234982,0.17486382864626318,0.735925,1.0880576035995375,0.988490033797344,95445617898.4
2025-05-07 00:00:00,"MSTR",393.8,392.48,396.35,388.26,0.1981926975210649,2.121237424947314,30.74890794369843,107305209440,117216269440,4163252401.44,5611864687.270455,99160.03,555450,55078438663.5,2.128169793558041,8224000000,0.1493143269772818,1725160000,0.031321875526280095,0.1806362025035619,0.743037,1.0808162404634118,0.9875310755445204,87301751005.7
2025-05-06 00:00:00,"MSTR",378.56,385.6,387.86,377.77,0.18478461254839318,2.0390681031832982,30.192363695194953,105424196800,115335256800,3738629144,5680846224.690953,96498.78,555450,53600247351,2.1517672492205064,8224000000,0.15343212776883888,1725160000,0.032185672366450646,0.18561780013528953,0.755693,1.087606603022322,0.9875352818946996,85196719389.5
2025-05-05 00:00:00,"MSTR",383.33,386.53,391.93,374.2,0.14799524799524796,2.160481108085788,30.26759424041417,105678461590,115589521590,5575358582.37,5777957078.7255,94449.92,555450,52462208064,2.203291204384485,8224000000,0.1567604625022136,1725160000,0.03288386180572943,0.18964432430794304,0.767602,1.0881591342594734,0.9895000521247926,80152348481.4
2025-05-02 00:00:00,"MSTR",393.875,394.37,401.7,387.51,0.1779623047283371,2.4917922473481964,30.901795825918136,107821941110,117675441110,6289404083.86,5796164085.916819,96379.08,553555,53351121629.4,2.2056788595266017,8224000000,0.15414858673689122,1667600000,0.03125707481060795,0.18540566154749918,0.668748,1.119936833455377,0.9905888973621634,97203687157.4
2025-05-01 00:00:00,"MSTR",392.29,381.6,403.9,381.03,0.1398189910092894,2.711087554825095,29.86879145769293,104330584800,114184084800,6464812672.8,5743693453.935,97147.72,553555,53776606144.6,2.1233040347129797,8224000000,0.15292895163161604,1667600000,0.031009766505457555,0.1839387181370736,0.78682,1.1175606854737052,0.9942070271314792,89334681299.4
2025-04-30 00:00:00,"MSTR",373.775,380.11,384,362.3901,0.11767473315886984,2.5690074457996492,29.748260799223427,103923214330,113776714330,5231406796.360001,5644634059.482273,94807.6,553555,52481221018,2.1679509760448767,8224000000,0.1567036711508548,1667600000,0.03177517534182459,0.18847884649267937,0.784629,1.118402603533945,0.9950321891822999,82329741054
2025-04-29 00:00:00,"MSTR",369.02,381.45,383.95,366.8,0.11780219780219776,1.9501844590361725,29.8566574987866,104289574350,114143074350,4973661322.05,5664311548.202381,95062.08,553555,52622089694.4,2.1691094939953897,8224000000,0.1562841773817886,1667600000,0.03169011359458544,0.18797429097637405,0.788291,1.1334862689113872,1.014867827983899,80243068012.8
2025-04-28 00:00:00,"MSTR",373.29,369.25,373.66,354.53,0.09918733069389454,1.8794117188352906,28.869762174405434,100954057750,110807557750,4243021102.25,5698844059.51,94684.01,553555,52412807155.549995,2.11413133093877,8224000000,0.15690821473448135,1667600000,0.03181665112976911,0.18872486586425047,0.811693,1.1402123998520652,1.0165134976361343,73745811388.6
2025-04-25 00:00:00,"MSTR",354,368.71,373.23,353.12,0.04252551813837748,1.9724849041849064,28.82607992234266,99153124490,108963136490,7130172973.599999,5713158658.940909,94780.15,538200,51010676730,2.13608490369071,8224000000,0.16122115069223078,1624112000,0.031838667983105584,0.19305981867533636,,1.1414127441108393,1.0148931255567442,
2025-04-24 00:00:00,"MSTR",344.97,350.34,351.03,343.2401,-0.009415556875053131,1.768020100026073,27.34007442161462,94213082460,104023094460,3777149019.54,5622946860.160908,93348.18,538200,50239990476,2.070523769499769,8224000000,0.16369429854746217,1624112000,0.03232707619194016,0.19602137473940232,,1.184377539432391,1.0140927275668141,
2025-04-23 00:00:00,"MSTR",354.7,345.73,355.83,339,-0.07340801886792449,1.5826958704356662,26.967157417893546,92973365870,102783377870,5770445632.490001,5803760361.803637,92697.64,538200,49889869848,2.0602053720154254,8224000000,0.16484308387767194,1624112000,0.032553943414729274,0.19739702729240122,,1.184513658817849,1.0158435079240489,
2025-04-22 00:00:00,"MSTR",328.705,343.03,348.9599,327.01,-0.09085367469719867,1.5908414589013673,26.748746157579674,92247284570,102057296570,8245224129.559999,5805346777.485238,93190.48,538200,50155116336,2.0348332139496206,8224000000,0.16397130743164148,1624112000,0.032381781135143256,0.19635308856678474,,1.1845184502764299,1.0158611169482994,
2025-04-21 00:00:00,"MSTR",324.99,317.76,330.994,309,-0.1833461835003856,1.7063903722819838,24.70457854716065,85451701440,95261713440,5101061336.639999,5683352909.8815,88169.95,538200,47453067090,2.007493282980542,8224000000,0.17330808110679702,1624112000,0.034225648616551835,0.20753372972334885,,1.1892951587031166,1.015254092199396,
2025-04-17 00:00:00,"MSTR",313.89,317.2,320,306,-0.20000000000000004,1.6699212996086021,24.659278433910366,84736173600,94537064600,4285719334,5651743711.754783,84844.67,531644,45107159737.479996,2.095832793512117,8224000000,0.18232138861907982,1614991000,0.035803429198360444,0.21812481781744025,,1.3176178881907066,1.0185194477279444,
2025-04-16 00:00:00,"MSTR",306.06,311.66,318.6,304,-0.15079019073569475,1.4852674975877769,24.21113088497007,83256229080,93057120080,4003972688.36,5631718246.305653,84000.61,531644,44658420302.840004,2.0837530626689484,8224000000,0.18415340140181813,1614991000,0.03616319137686329,0.22031659277868143,,1.3288089498781936,1.0200775824932553,
2025-04-15 00:00:00,"MSTR",312.22,310.72,319.75,306.81,-0.1383728023958737,1.325957421325269,24.135091409157095,83005119360,92806010360,3485589844.4800005,5705706680.757728,83682.7,531644,44489405358.799995,2.08602496732726,8224000000,0.18485299890332865,1614991000,0.036300575091425785,0.22115357399475444,,1.3295537967114575,1.0222747245013197,
2025-04-14 00:00:00,"MSTR",309.8,311.45,314.6,300.1,-0.08977993395096012,1.104989253707133,24.19414334250121,83200130100,93001021100,4869640035.349999,5811426530.104286,85369.75,531644,45386315369,2.0490982875318857,8224000000,0.18119999240161275,1614991000,0.035583214607085724,0.21678320700869846,,1.3715117572956608,1.0243092585947318,
2025-04-11 00:00:00,"MSTR",281.3,299.98,304.15,276.3001,-0.08517581043579033,0.9330974797172334,23.266299951464163,79848076440,89648967440,6399776619.780001,5722660442.915652,82950.7,528185,43813315479.5,2.046158033439543,8224000000,0.18770549340982795,1614991000,0.03686073474068962,0.22456622815051758,,1.3927380821594335,1.0283722704719929,
2025-04-10 00:00:00,"MSTR",282.5,272.34,288.3119,261.37,-0.1694672318624014,0.7390804597701148,21.030415790325186,72490916520,82291807520,5239228443.48,5694531872.423913,80801.48,528185,42678129713.799995,1.9281961995956656,8224000000,0.1926982286981701,1614991000,0.037841184954217705,0.2305394136523878,,1.3664191497766747,1.0240748366813275,
2025-04-09 00:00:00,"MSTR",242.015,296.86,302.34,241.69,-0.10503466988242381,1.0600685625459745,23.013913606212586,79017601080,88818492080,11383498351.58,5794209808.62826,81744.34,528185,43176134222.9,2.057120065948191,8224000000,0.19047559833733582,1614991000,0.037404715106324454,0.22788031344366028,,1.349886836349846,1.0233977129114527,
2025-04-08 00:00:00,"MSTR",278.15,237.95,282.8394,235.93,-0.2826349110642147,0.5727136332692218,18.248503478401553,63337055100,73137946100,5461596868.599999,5540151238.49409,75012.31,528185,39620376957.35,1.8459679517620575,8224000000,0.20756995848002302,1614991000,0.04076162631512778,0.2483315847951508,,1.2121826243854072,1.0008449297204238,
2025-04-07 00:00:00,"MSTR",260.14,268.14,297.6,252.6,-0.21464450464963028,0.8633773453787351,20.690664940948064,71372968920,81173859920,7628401737.36,5543891922.77476,79892.73,528185,42198141595.049995,1.9236358960775184,8224000000,0.19489009916409938,1614991000,0.03827161431652821,0.23316171348062759,,1.1683008109942812,0.9953765957563219,
2025-04-04 00:00:00,"MSTR",285.015,293.61,299.14,265.3022,-0.13557675322381207,0.8175459013754938,22.751011163242193,78152522580,87953413580,7295365545.690001,5700470815.539129,83597.43,528185,44154908564.549995,1.991928336833062,8224000000,0.18625335817369765,1614991000,0.03657557115397594,0.2228289293276736,,1.193230708735718,0.9972026785534807,
2025-04-03 00:00:00,"MSTR",286.75,282.28,299.2249,276.03,-0.16893363952187496,0.7575384002341059,21.83449280051771,75136725840,84937616840,5143989286.839999,5743729590.774347,82793.31,528185,43730184442.35,1.9423109671987373,8224000000,0.18806232136619028,1614991000,0.036930806960786114,0.2249931283269764,,1.1998429084097983,0.9965151313751299,
2025-04-02 00:00:00,"MSTR",297.86,312.54,319.47,296.98,0.04176527449085041,0.9795671478246549,24.282316777220515,83191272120,92992163120,5092472065.5,5853645694.059565,83480.9,528185,44093359166.5,2.1089834133265795,8224000000,0.18651334703136424,1614991000,0.03662662656074051,0.22313997359210475,,1.1838119792732191,0.9911052696481324,
2025-04-01 00:00:00,"MSTR",293.53,306.02,307.6,280.6509,0.056625923624059035,0.869692193017828,23.754894030092213,81455791560,91256682560,5135050180.259999,5888244495.357727,84548.3,528185,44657143835.5,2.0434957259280853,8224000000,0.1841586651912648,1614991000,0.03616422505543604,0.22032289024670085,,1.1830898602950735,0.991690351270833,
2025-03-31 00:00:00,"MSTR",281.87,288.27,294.885,272.8,-0.0046612802983220175,0.6911695686863473,22.31904222617699,76731132060,86532023060,4285505994.8399997,5924110891.314762,82944.98,528185,43810294261.299995,1.9751527470665364,8224000000,0.1877184378390424,1614991000,0.03686327670769856,0.22458171454674097,,1.175223032041125,0.9920019612133493,
2025-03-28 00:00:00,"MSTR",318.38,289.41,320.8,289.25,-0.12299999999999993,0.6978575116159011,22.41126031386507,75950445120,85729945120,6094660590.150001,5895144134.038695,84139.06,506137,42585891411.22,2.0131067421407303,8224000000,0.1931156006712881,1593600000,0.03742084402112898,0.2305364446924171,,1.175354697105654,0.9929163743240405,
2025-03-27 00:00:00,"MSTR",322.53,324.59,333.49,318,-0.01639393939393947,0.6913128660455615,25.257078142695352,85182802880,94962302880,4329491131.42,5971937199.288697,86779.12,506137,43922123459.439995,2.1620608340508216,8224000000,0.1872404918581515,1593600000,0.036282398811423915,0.22352289066957542,,1.1330802225781065,0.9933837618451281,
2025-03-26 00:00:00,"MSTR",336.5,329.31,340.3399,319.73,-0.034423105116551854,0.7544579353113228,25.638893382947742,86421481920,96200981920,5531478687.18,6004641069.839131,87689.44,506137,44382870093.28,2.1675250320182826,8224000000,0.1852967143115243,1593600000,0.035905744640910155,0.22120245895243446,,1.1323795410287942,0.9934478187763036,
2025-03-25 00:00:00,"MSTR",333.48,341.81,343.5899,329.5,-0.04570327768161261,0.8416487068965518,26.650056625141563,89701881920,99481381920,5145513400.44,6026148450.869092,87176.89,506137,44123449573.93,2.2546147882956507,8224000000,0.1863861524747849,1593600000,0.03611684977916065,0.22250300225394556,,1.1282994877991899,0.992689071672841,
2025-03-24 00:00:00,"MSTR",316.14,335.72,336.77,311.36,-0.06270590206041649,1.2043335521996061,26.157417893544736,88103671040,97883171040,7755046055.68,6068083453.270477,86536.52,506137,43799334623.240005,2.234809544071544,8224000000,0.18776540946894502,1593600000,0.03638411436402125,0.22414952383296627,,1.1361835170405885,0.9945646771223261,
2025-03-21 00:00:00,"MSTR",295.7,304,306.39,293.0493,-0.16529379461834154,0.9008434993028156,23.591490050153695,79178624000,88106824000,6619295696,5838543099.058698,84220.4,499226,42045013410.399994,2.0955356379600163,8224000000,0.19559989004464826,742300000,0.0176548879353286,0.21325477797997686,,1.0975541280236991,1.0084470654078626,
2025-03-20 00:00:00,"MSTR",298.79,302.07,309.4,293.4,-0.17059308072487644,0.9532240126218867,23.43536644555897,78675943920,87604143920,4548587882.13,5698562059.03435,84420.97,499226,42145143169.22,2.078629643474084,8224000000,0.19513517766398905,742300000,0.017612942896398233,0.2127481205603873,,1.0975587455630875,1.0089199244291118,
2025-03-19 00:00:00,"MSTR",290.3,304.23,309.0832,287.12,-0.0680941003492004,1.1462433862433863,23.61009545381006,79238528880,88166728880,5895608673.240001,5750833612.530003,85904.18,499226,42885600164.68,2.0558585758725823,8224000000,0.19176599997248436,742300000,0.017308840196932775,0.20907484016941713,,1.1014028066328483,1.0124234751075178,
2025-03-18 00:00:00,"MSTR",283.2,283.19,290.99,272.5,-0.1900526255577165,0.8844659160478052,21.908105484549424,73758534640,82686734640,4360616258,5743939562.020002,83045.81,499226,41458627543.06,1.994439747290704,8224000000,0.19836643148542102,742300000,0.01790459655783415,0.21627102804325518,,1.0803259010198782,1.0119248422531215,
2025-03-17 00:00:00,"MSTR",292.15,294.27,296.8068,281.6,-0.23847109362869426,0.6510132633138086,22.804400582430024,76644387120,85572587120,3825133628.6699996,5813105727.221003,83128.35,499226,41499833657.100006,2.061998316115173,8224000000,0.19816946901407628,742300000,0.01788681868301907,0.21605628769709537,,1.0764732292886003,1.0131204666808429,
2025-03-14 00:00:00,"MSTR",273.99,297.49,298.7,272.62,-0.27205324589522106,0.7741002474878492,23.064876233619152,76805968200,84016968200,7054690652.070001,5615945141.567274,84502.27,499096,42174744947.920006,1.992115620467874,6516000000,0.15450004518216676,730000000,0.017308936921881787,0.17180898210404855,,1.083315621379874,1.0275756319242195,
2025-03-13 00:00:00,"MSTR",262,263.26,270.405,253.76,-0.35581275846037147,0.49058686974492527,20.2959068111956,67968466800,75179466800,3634221373.1,5469778256.675001,81875.88,499096,40863924204.48,1.8397515232214998,6516000000,0.15945605144024902,730000000,0.017864167825565037,0.17732021926581404,,1.0125677891263516,1.0218607394614356,
2025-03-12 00:00:00,"MSTR",264.6,262.55,269.7721,248.22,-0.33055406818123867,0.6477861110239432,20.238472739038993,67785159000,74996159000,3761961065.05,5458269448.089546,83556.96,499096,41702944508.16,1.7983420567659323,6516000000,0.15624795987067572,730000000,0.017504759162921005,0.1737527190335967,,1.0121018936852055,1.0269159827250465,
2025-03-11 00:00:00,"MSTR",245,260.59,263.0999,231.51,-0.36657754010695187,0.7557251908396945,20.079922342662996,67279126199.99999,74490126200,5752819498.469999,5539046037.758096,82102.47,499096,40977014367.12,1.8178514796766392,6516000000,0.15901597763131434,730000000,0.017814865511181624,0.17683084314249595,,1.013599234231809,1.0292328397233026,
2025-03-10 00:00:00,"MSTR",268,239.27,272,231.62,-0.36586981872150953,0.6783928057856748,18.35528231677722,61774728600,68985728600,7531820976.18,5528357364.722501,79494.47,499096,39675371999.12,1.738754424319704,6516000000,0.16423286466336157,730000000,0.018399323389234796,0.18263218805259634,,0.9743711242938352,1.0278841457968273,
2025-03-07 00:00:00,"MSTR",298.145,287.18,310.44,281.44,-0.27298043087516766,1.2090429378009568,22.23086879145769,74144132400,81355132400,6536686913.66,5264711208.238637,86417.32,499096,43130538742.72,1.8862535635201618,6516000000,0.15107624875425038,730000000,0.01692536242949705,0.16800161118374743,,0.825860100223038,1.013519540815195,
2025-03-06 00:00:00,"MSTR",298.95,304.11,320.94,292.17,-0.23012075643654586,1.440278925702731,23.600388286685,78515119800,85726119800,7696874477.88,5165270278.942727,87822,499096,43831608912,1.9558059110289774,6516000000,0.14865984073461838,730000000,0.016654647596112866,0.16531448833073126,,0.8238871529280667,1.012438082488501,
2025-03-05 00:00:00,"MSTR",278.305,308.55,311.28,271.77,-0.20147515527950302,1.9357475190531015,23.959553470312247,79661439000,86872439000,8083938724.950001,5102665136.507272,92273.12,499096,46053145099.52,1.886351926937243,6516000000,0.14148870801156022,730000000,0.015851251818360796,0.15733995982992102,,0.8236749997673275,1.0260191857430656,
2025-03-04 00:00:00,"MSTR",240.28,275.15,293.04,237.0102,-0.3222906403940887,1.062578241542417,21.257725287170356,71038227000,78249227000,8290317376.099999,4960699727.533809,86891.31,499096,43367105255.76,1.8043451721880137,6516000000,0.15025213146165772,730000000,0.016833034985729,0.16708516644738675,,0.737648920917669,1.0485907986631589,
2025-03-03 00:00:00,"MSTR",293.15,250.92,295.1,246.1,-0.3280668398361139,1.3246463280186032,19.29768645850186,64782525600,71993525600,7672059662.4,4794218845.105499,83357.02,499096,41603155253.920006,1.730482343480823,6516000000,0.15662273594948156,730000000,0.01754674604713345,0.17416948199661503,,0.665686283049532,1.0468252599407337,
2025-02-28 00:00:00,"MSTR",238.315,255.43,257.4999,231.92,-0.34309741796111504,1.6525780154732852,19.66251415628539,65946917400,73157917400,5788715325.47,4622214039.237273,86154.16,499096,42999196639.36,1.7013787028065945,6516000000,0.15153771487059542,730000000,0.01697706136518334,0.16851477623577873,,0.719921308563594,1.065999259617535,
2025-02-27 00:00:00,"MSTR",267.425,240.05,271.4552,239.48,-0.3826509618352021,1.753498508832301,18.418378903090115,61976109000,69187109000,4445798735.150001,4534100540.808181,80314.07,499096,40084431080.72,1.72603445114824,6516000000,0.16255687867637209,730000000,0.018211559458832356,0.18076843813520446,,0.6897135508998297,1.0687078887979273,
2025-02-26 00:00:00,"MSTR",245.39,263.27,264.46,244.01,-0.25564760100653117,2.3054188429087987,20.296715741789352,67971048599.99999,75182048600,5232978299.5,4667647462.359546,85059.74,499096,42452975995.04,1.7709488401657378,6516000000,0.15348747283962608,730000000,0.017195496496765966,0.17068296933639204,,0.6737043090591802,1.0677792848818228,
2025-02-25 00:00:00,"MSTR",268.1,250.51,270.29,243.7,-0.3790804312802082,2.6440998487140694,19.2645203041579,64676671800,71887671800,7860901090.9,4640726946.305239,88587.25,499096,44213542126,1.6259197599489792,6516000000,0.1473756610911351,730000000,0.016510778483199602,0.16388643957433469,,0.6674015916333345,1.0689627760851095,
2025-02-24 00:00:00,"MSTR",304,282.76,304.04,276.395,-0.32976201763534657,3.1132317002211103,21.873321469017956,73002976800,80213976800,5081680154.08,4479718239.0755005,91959.9,499096,45896818250.399994,1.7477023431640804,6516000000,0.1419706255987192,730000000,0.015905241971618328,0.15787586757033753,,0.5739297469634906,1.063566407732711,
2025-02-21 00:00:00,"MSTR",327.93,299.69,329,299.04,-0.2456453886427708,3.4543697978596906,23.242840964245264,77373964200,85342714200,5313754240.84,4879803120.177728,96404.17,478740,46152532345.799995,1.8491447784612498,7273750000,0.15760240295161032,730000000,0.015817116914201828,0.17341951986581214,,0.5511493019983915,1.0690553554955387,
2025-02-20 00:00:00,"MSTR",323.73,323.92,327.83,314.95,-0.3163792921511934,3.5947402763198957,25.202879792913766,83629665600,91598415600,3868171336.0800004,5101930265.494093,98235.36,478740,47029196246.4,1.9476925593218424,7273750000,0.15466456117792557,730000000,0.015522272508662747,0.1701868336865883,,0.5091312948085381,1.0670569099870775,
2025-02-19 00:00:00,"MSTR",337.3,318.67,340.19,317.22,-0.2598364844149208,3.5552918977643087,24.778191231192363,82274220600,90242970600,5429859238.43,5160680690.704288,97224.09,478740,46545060846.6,1.9388302208351722,7273750000,0.15627329447419402,730000000,0.015683726408820986,0.171957020883015,,0.5889591133432911,1.069147376492863,
2025-02-18 00:00:00,"MSTR",337.35,333.97,340.49,326.785,-0.13207203929416042,3.7740008005031735,26.0158550396376,86224374600,94193124600,3399731775.44,5147221763.318002,95196.15,478740,45574204851,2.0668078556269798,7273750000,0.159602345751961,730000000,0.016017832947094898,0.17562017869905588,,0.6670138020284772,1.0699659592235327,
2025-02-14 00:00:00,"MSTR",325.15,337.73,344.89,323.7128,0.03070162053285318,3.3867875513066976,26.320012942889498,87195131400,95163881400,4698757447.990001,5537626925.63,97546.53,478740,46699425772.2,2.037795536592031,7273750000,0.15575673318728553,730000000,0.015631883860005972,0.1713886170472915,,0.7603866269073466,1.0687400815649344,
2025-02-13 00:00:00,"MSTR",325.5,324.92,330.59,317.35,-0.010536573481941591,3.7363050639923028,25.28377285228927,83887845600,91856595600,3199837828.6800003,5602286154.362273,96769.71,478740,46327530965.4,1.9827647553374614,7273750000,0.1570070722187298,730000000,0.015757368993940233,0.17276444121267004,,0.7590517314420203,1.0738580534562685,
2025-02-12 00:00:00,"MSTR",315.96,326.82,331.17,314.19,-0.08348523514400287,3.5548556137808007,25.437469665102732,84378387600,92347137600,3215216922.06,5694399106.931363,96941.02,478740,46409543914.8,1.9898307505355703,7273750000,0.156729616075378,730000000,0.015729523249359126,0.17245913932473714,,0.7722856809907692,1.075011762021062,
2025-02-11 00:00:00,"MSTR",332.98,319.46,338.5,318.7,-0.060411764705882415,3.9427528159425664,24.84209674809901,82478182800,90446932800,3839019184.4399996,5812455401.449047,95522.85,478740,45730609209,1.9778204219111872,7273750000,0.15905648592515342,730000000,0.015963049970835128,0.17501953589598854,,0.8117832973703976,1.0770361285803498,
2025-02-10 00:00:00,"MSTR",333.5,334.62,340.38,328.3,0.23740847570445966,4.177311548458968,26.068435528231674,86392191600,94360941600,3381027584.2200003,5911127212.2994995,98085.23,478740,46957323010.2,2.0095042807168344,7273750000,0.1549012919331029,730000000,0.015546031017173414,0.17044732295027631,,0.8059924453408936,1.0779098909208682,
2025-02-07 00:00:00,"MSTR",335,327.56,344.4,327,0.20955651563827038,5.447904568807701,25.497330529040607,82659847890,89888597890,4929684317.84,6014463292.688571,96308.51,471107,45371613220.57,1.9811638050649576,7263750000,0.1600945940513055,,,0.1600945940513055,,0.8153404730945535,1.0905629802662493,
2025-02-06 00:00:00,"MSTR",338.7,325.46,344.5,320.71,0.26240254450952244,5.535341365461847,25.327455104352044,82129912365,89358662365,4163710347.14,6179456338.91881,97443.91,471107,45906508108.37,1.9465358191490825,7263750000,0.15822919885025238,,,0.15822919885025238,,0.8471487796227303,1.0906341179583563,
2025-02-05 00:00:00,"MSTR",349,336.7,352.36,333.55,0.47805092186128173,5.863024867509172,26.236693091732725,84966329175,92195079175,3694925598,6463301403.805475,97642.57,471107,46000098224.990005,2.0042365719322337,7263750000,0.1579072715121703,,,0.1579072715121703,,0.8840106235777492,1.0898621121733194,
2025-02-04 00:00:00,"MSTR",341.195,348.31,353.79,340.45,0.5619982958877079,5.964807038592282,27.175861511082346,87896115577.5,95124865577.5,4348986469.15,6601720194.095749,98084.86,471107,46208464140.02,2.058602625035415,7263750000,0.1571952267876622,,,0.1571952267876622,,0.9377893055439148,1.091243989735115,
