"timestamp","asset","open","close","high","low","implied_volatility","open_interest","3_month_return","1_year_return","life_return","notional","market_cap","trading_volume","30d_avg_trading_volume","dividend","effective_yield","30d_historical_volatility","1y_historical_volatility","next_record_date","next_payout_date","mstr_correlation","btc_correlation","spy_correlation","sppref_correlation"
2026-06-29 00:00:00,"STRD",58.3,56.615,58.714,53.366,0.61703704,13067730,-0.19362979129723093,-0.2314581743707094,-0.2097581698823529,1402422100,793981271.9150001,19316169.892878428,12103344.907937791,0.1,0.1766316347257794,0.5601385601416027,0.31507037182567266,"2026-06-15","2026-06-30",0.42177623433308514,0.38100646088017875,0.1911415649527323,0.23556328901612025
2026-06-26 00:00:00,"STRD",49.12,53.48,53.8,49.0001,0.58899029,10848166,-0.2349323493234933,-0.26657249387240867,-0.2466405228235294,1402422100,750015339.0799999,16560754.99060864,12103344.907937791,0.1,0.18698578908002994,0.5601385601416027,0.31507037182567266,"2026-06-15","2026-06-30",0.42177623433308514,0.38100646088017875,0.1911415649527323,0.23556328901612025
2026-06-25 00:00:00,"STRD",55.46,50,56.2,49.8,0.63541111,9164700,-0.28219852337981954,-0.3048380718631615,-0.28758169929411764,1402422100,701211050,29140114.60335,11667338.638607383,0.1,0.2,0.5051136281468401,0.30730824780283633,"2026-06-15","2026-06-30",0.47478409605536565,0.3857791483583648,0.23999564535726772,0.2677758108546949
2026-06-24 00:00:00,"STRD",61.75,55.455,61.82,54.51,0.47497159,9687040,-0.20869743309666847,-0.24204207647261455,-0.22340522870588236,1402422100,777713175.555,25116411.10482198,10807710.584787581,0.1,0.1803263907672888,0.4278172093430116,0.28991334635768007,"2026-06-15","2026-06-30",0.4349542672135986,0.43096390647852195,0.2854514661579949,0.21957141052613058
2026-06-23 00:00:00,"STRD",62.4,61.75,62.775,61.002,0.39037989,10562174.1,-0.11744505494505492,-0.1711880380559376,-0.14934640517647058,1402422100,865995646.75,5197244.8035625,10253937.486211836,0.1,0.16194331983805668,0.31386061036198093,0.269699567912616,"2026-06-15","2026-06-30",0.4075727781687561,0.44744329800369254,0.35720965439893787,0.2478355148094531
2026-06-22 00:00:00,"STRD",63.49,63.12,67.49,63.12,0.4183779,10653221.7,-0.09639217846323336,-0.1549999362312192,-0.1332287581176471,1402422100,885208829.52,9861596.8717812,10315040.194946043,0.1,0.15842839036755388,0.3119407283778407,0.2694441860341397,"2026-06-15","2026-06-30",0.39334931147946256,0.42709816102564513,0.3247732405283678,0.24208286247263003
2026-06-18 00:00:00,"STRD",65,62.2,65.5,60.11,0.78454591,12193264,-0.12413699742791391,-0.16468937359357053,-0.14405228752941174,1402422100,872306546.2,21800711.7468536,10125326.856840746,0.1,0.1607717041800643,0.30786252079647985,0.26844156702372335,"2026-06-15","2026-06-30",0.39894433382558825,0.4170186402906531,0.34741731300613765,0.2877271393679281
2026-06-17 00:00:00,"STRD",66.99,65.86,67.35,65.34,0.51670414,12995067.1,-0.08112104308085216,-0.12166028091954023,-0.100993464,1402422100,923635195.06,13756308.2020419,9616215.22105212,0.1,0.15183723048891587,0.2668044460510774,0.26250903815462734,"2026-06-15","2026-06-30",0.38196679571927455,0.39692633605097566,0.4155573951095787,0.3671979580284443
2026-06-16 00:00:00,"STRD",68,66.9,68.18,65.84,0.44419496,12279667.4,-0.08431191450059375,-0.1198232322727272,-0.08875816988235287,1402422100,938220384.9000001,11015094.3491412,9325341.5566339,0.1,0.14947683109118085,0.26481654702895085,0.2623063486554025,"2026-06-15","2026-06-30",0.37604094720960546,0.3909211238618187,0.40291415341532405,0.35904897800858576
2026-06-15 00:00:00,"STRD",69,68.23,69.8,68.23,0.42149065,12489660,-0.08047321892875711,-0.10200540764803095,-0.07311111105882348,1402422100,956872598.83,10053301.921211872,9167796.887570852,0.1,0.14656309541257512,0.261842556912003,0.26216344627416815,"2026-06-15","2026-06-30",0.4748774072949179,0.46968000868860993,0.436191761706958,0.39651251210595806
2026-06-12 00:00:00,"STRD",71.09,71.5,71.96,70.165,0.36744199,12530680.5,-0.06329113924050633,-0.10045730936227949,-0.06405228752941176,1402422100,1002731801.5,16206165.531413,8909848.334050063,0.1,0.13986013986013987,0.22758922396925213,0.2576800085705853,"2026-06-15","2026-06-30",0.5728000755894107,0.6011466476544327,0.4796492990345443,0.45101092075732335
2026-06-11 00:00:00,"STRD",68,71.09,71.09,68,0.36318687,12512461.8,-0.0720050441361916,-0.10630583152664859,-0.06887581694117643,1402422100,996981870.8900001,5417571.737074571,8585562.44237356,0.1,0.14066676044450696,0.22717951473725806,0.25759496221420664,"2026-06-15","2026-06-30",0.5543302740810114,0.5689087572619106,0.4614571015929711,0.4540304352905172
2026-06-10 00:00:00,"STRD",68,68.09,69.97,67.51,0.35844126,11882926.5,-0.10702087286527506,-0.10416993458823526,-0.10416993458823526,1402422100,954909207.8900001,3202785.6387201403,8492513.37092948,0.1,0.146864444118079,0.18208098378078524,0.25427391902361896,"2026-06-15","2026-06-30",0.5571407424176928,0.5690913096637827,0.430564753501431,0.4278326830955657
2026-06-09 00:00:00,"STRD",69.4,68.22,69.49,67.1921,0.35069404,11739045.5,-0.10287961436001522,-0.10264052282352942,-0.10264052282352942,1402422100,956732356.62,3236425.1017275597,8480316.242054773,0.1,0.1465845793022574,0.18264979166579617,0.2547845852403658,"2026-06-15","2026-06-30",0.567097469554926,0.5879049663137639,0.41686965171581825,0.4261441792831914
2026-06-08 00:00:00,"STRD",68.5,68.65,69.97,68.3,0.36502022,11969865,-0.09731032732808917,-0.09758169929411757,-0.09758169929411757,1402422100,962762771.6500001,12064330.6503879,8572670.810349893,0.1,0.14566642388929352,0.18258035960029528,0.255244828434624,"2026-06-15","2026-06-30",0.5721077813340485,0.5826509673109073,0.4065776382735006,0.42154721139139995
2026-06-05 00:00:00,"STRD",69.25,67.7,69.75,66.66,0.3592153,10341423,-0.1196388261851015,-0.1087581698823529,-0.1087581698823529,1402422100,949439761.7,18704253.2809057,8285454.968396624,0.1,0.14771048744460857,0.17862455809306693,0.25531258421814806,"2026-06-15","2026-06-30",0.5823948913594644,0.5864082034879571,0.3771134857081112,0.4085222921911236
2026-06-04 00:00:00,"STRD",69.15,70,70.98,69.15,0.32949588,7665366,-0.09079508402307493,-0.08169934635294117,-0.08169934635294117,1402422100,981695470,7360364.37164,7734939.790393011,0.1,0.14285714285714285,0.15725331585337998,0.2537157276314041,"2026-06-15","2026-06-30",0.5721066210290222,0.5723532929012942,0.33222442159984783,0.37715968330858785
2026-06-03 00:00:00,"STRD",69.93,69.19,70.49,68.765,0.4022865,7546878.9,-0.08500319081046583,-0.09122875811764708,-0.09122875811764708,1402422100,970335850.99,11124514.54729769,7695965.1809163755,0.1,0.14452955629426217,0.15019546721551078,0.25391137549030013,"2026-06-15","2026-06-30",0.5708943196263306,0.5823703318980862,0.3310817745588414,0.37669002341100316
2026-06-02 00:00:00,"STRD",70.94,69.935,71.1999,69.49,0.361989,7626635.5,-0.07431309904153352,-0.08246405223529409,-0.08246405223529409,1402422100,980783895.635,16843679.493525065,7408010.499201826,0.1,0.14298991921069565,0.1562992291778971,0.2542405850253928,"2026-06-15","2026-06-30",0.5680580573284081,0.5793994634064269,0.32585339485634257,0.3714822829930843
2026-06-01 00:00:00,"STRD",70.44,70.87,72.22,70.18,0.32055944,6101238,-0.05353457172342611,-0.07146405223529406,-0.07146405223529406,1402422100,993896542.2700001,12130449.09726829,6985345.171127896,0.1,0.14110342881332016,0.15336672042659752,0.2544540101936707,"2026-06-15","2026-06-30",0.5633664359709993,0.5753943439149001,0.32738872308985745,0.3753767933089126
2026-05-29 00:00:00,"STRD",72.6,70.11,73.065,70.11,0.2752619,6055560,-0.06333849329205363,-0.08040522870588236,-0.08040522870588236,1402422100,983238134.31,40453175.41222266,6974401.384016315,0.1,0.1426330052774212,0.14889339598539283,0.2546994360112913,"2026-06-15","2026-06-30",0.5776991762964394,0.5854889571366554,0.3273841732637386,0.3782872898001856
2026-05-28 00:00:00,"STRD",73,72.6,73.4971,72.5,0.19599282,6068106,-0.03121775025799796,-0.05111111105882359,-0.05111111105882359,1402422100,1018158444.5999999,9678505.448026799,5792782.468603075,0.1,0.13774104683195593,0.12230246910319181,0.25283983693413664,"2026-06-15","2026-06-30",0.6232822553171241,0.6072363308589517,0.344125521006103,0.40163012451706825
2026-05-27 00:00:00,"STRD",73.9,73.52,73.91,72.9901,0.22447336,5896345.5,-0.01934984520123839,-0.04028758164705887,-0.04028758164705887,1402422100,1031060727.92,10334202.681763599,5721573.526217875,0.1,0.13601741022850924,0.1176464418720072,0.25307871705925006,"2026-06-15","2026-06-30",0.6306266907540609,0.6137919919912519,0.3693552411641677,0.4197551076351328
2026-05-26 00:00:00,"STRD",74,73.4,74.16,73.0301,0.21239183,6106048,-0.024233464035482304,-0.041699346352941105,-0.041699346352941105,1402422100,1029377821.4000001,7019396.0808396,5547765.249874769,0.1,0.13623978201634876,0.11743834989099042,0.2535976718176678,"2026-06-15","2026-06-30",0.6332302879469656,0.61470775692379,0.36921302531972794,0.4190272282568215
2026-05-22 00:00:00,"STRD",73.72,73.59,74.5,73.3,0.2155792,6208794,-0.015016181229773419,-0.039464052235294075,-0.039464052235294075,1402422100,1032042423.3900001,5509763.0599327795,5604742.678283667,0.1,0.13588802826470986,0.11904026089750715,0.2541253210365292,"2026-06-15","2026-06-30",0.6337384224537279,0.6157109554900277,0.3700594001103081,0.41819380591759353
2026-05-21 00:00:00,"STRD",74,73.65,74.16,73.4,0.20998808,6185191.9,-0.014239482200647175,-0.03875816988235287,-0.03875816988235287,1402422100,1032883876.6500001,7799575.769031151,5726721.88111071,0.1,0.1357773251866938,0.11907237222266626,0.2546631501285225,"2026-06-15","2026-06-30",0.6285817287718244,0.6058610957584551,0.37250122706496536,0.4151297153868424
2026-05-20 00:00:00,"STRD",74.98,73.39,74.98,73.32,0.20748387,5686640,-0.0176051779935275,-0.041816993411764695,-0.041816993411764695,1402422100,1029237579.19,6691763.81973608,5608747.413679335,0.1,0.1362583458236817,0.12383878205853567,0.2551651368831954,"2026-06-15","2026-06-30",0.6345977680636363,0.6110014823186097,0.3656847760510715,0.41405521631020137
2026-05-19 00:00:00,"STRD",75.2,74.35,75.795,73.5,0.19942149,5399262,0.0056925996204932015,-0.030522875764705946,-0.030522875764705946,1402422100,1042700831.3499999,7002351.93456905,5653347.385741943,0.1,0.1344989912575656,0.1215644949885353,0.2553948411118658,"2026-06-15","2026-06-30",0.6367035288917797,0.6166094034417167,0.37994223714548897,0.42611079051858197
