"timestamp","asset","open","close","high","low","implied_volatility","open_interest","3_month_return","1_year_return","life_return","notional","market_cap","trading_volume","30d_avg_trading_volume","dividend","effective_yield","30d_historical_volatility","1y_historical_volatility","next_record_date","next_payout_date","mstr_correlation","btc_correlation","spy_correlation","sppref_correlation"
2026-05-19 00:00:00,"STRF",99.7,100.1,100.17,99.51,0.16404494,11580413,0.017251635930993405,0.12213852605863193,0.2969281035294117,1283968900,1285252868.8999999,6314984.4225468,6978566.4213263905,0.1,0.0999000999000999,0.0489126469740489,0.25662042799969664,"2026-06-15","2026-06-30",0.6440794468218851,0.6312989782258418,0.4499851193435444,0.4869480536227755
2026-05-18 00:00:00,"STRF",100.19,99.78,100.81,99.75,0.1532309,11409818.6,0.01659874763939968,0.1216213142857143,0.29316339764705884,1283968900,1281144168.42,7165610.017241939,6832211.1121565895,0.1,0.10022048506714773,0.0502571819961815,0.25711589091324816,"2026-06-15","2026-06-30",0.6444611108484486,0.6315650112811212,0.45068503175014707,0.48636151377609993
2026-05-15 00:00:00,"STRF",100.3,100.2,100.89,100.01,0.19858252,15527250,0.02957393483709276,0.13226155772190867,0.29810457411764707,1283968900,1286536837.8,8927943.0423936,7058986.137870699,0.1,0.0998003992015968,0.048122958011360656,0.25663629278937716,"2026-06-15","2026-06-30",0.6474155097798665,0.6289606726672471,0.447162389858114,0.48093261040718416
2026-05-14 00:00:00,"STRF",100.5,100.2,100.9799,100.15,0.32395725,15540360,0.02957393483709276,0.13052140163934436,0.29810457411764707,1283968900,1286536837.8,6463774.6343772,7088834.063004485,0.1,0.0998003992015968,0.061107218574019,0.2566415898435977,"2026-06-15","2026-06-30",0.6499655843085598,0.6315015136357607,0.4529735591572671,0.4983328658810919
2026-05-13 00:00:00,"STRF",100.64,100.36,101.3283,100.15,0.27452366,15513322,0.031177944862155384,0.13939872963497624,0.2999869270588235,1283968900,1288591188.04,6893646.59726652,7093702.327300327,0.1,0.0996412913511359,0.0636379534662738,0.25671255994369846,"2026-06-15","2026-06-30",0.6521524095212639,0.6338713497694999,0.4543096690692953,0.49632897946564336
2026-05-12 00:00:00,"STRF",100.64,100.7,101.211,100.64,0.19824437,15664292.5,0.050381679389313004,0.15867540037633293,0.3039869270588236,1283968900,1292956682.3,4866836.0670226,9481152.358620966,0.1,0.09930486593843098,0.06778680978783262,0.2570471768925018,"2026-06-15","2026-06-30",0.6547499378482717,0.6364725016325363,0.45983917637634214,0.49751941072471445
2026-05-11 00:00:00,"STRF",100.74,101.1,101.48,100.3301,0.17664058,16795201.5,0.05930470347648259,0.183770233053102,0.30869280941176463,1283968900,1298092557.8999999,9045888.9300483,9724520.268460881,0.1,0.09891196834817013,0.14370402168026167,0.2575285346809858,"2026-06-15","2026-06-30",0.6545965104876573,0.6383447313989056,0.45291357379750785,0.5169383603370469
2026-05-08 00:00:00,"STRF",100.6,100.74,100.8,100.53,0.14634988,16644726,0.056055646481178285,0.17581006150583242,0.3044575152941176,1283968900,1293470269.86,2917622.78831574,9616022.936167402,0.1,0.09926543577526306,0.14855255686079685,0.2576243232659816,"2026-06-15","2026-06-30",0.6524211433501947,0.6291609095635661,0.4612396439390513,0.5226778744835123
2026-05-07 00:00:00,"STRF",100.55,100.66,100.85,100.34,0.15100851,16589046.4,0.05523731587561366,0.18059551198721369,0.30351633882352935,1283968900,1292443094.74,6324981.62178848,9729724.425907668,0.1,0.09934432743890324,0.14852772892450197,0.25766361698661966,"2026-06-15","2026-06-30",0.6540169880241091,0.6286673393342666,0.4625258695543958,0.5258365203449369
2026-05-06 00:00:00,"STRF",100.65,100.67,101.325,100.5001,0.16176614,16548076,0.055339607201309295,0.18448838909673976,0.30363398588235296,1283968900,1292571491.63,6932903.285366669,9990675.403153453,0.1,0.09933445912387007,0.14918117985190066,0.25767995938474964,"2026-06-15","2026-06-30",0.6529443939056749,0.6211747039453552,0.464178737215558,0.5269211932055395
2026-05-05 00:00:00,"STRF",100.99,100.61,101.7599,100.61,0.19773642,16512925,0.10514469453376209,0.1922584648508989,0.30292810352941174,1283968900,1291801110.29,9028375.37116144,10126707.976123445,0.1,0.09939369843951894,0.15029969257802592,0.257769553226931,"2026-06-15","2026-06-30",0.6529855958970515,0.6210097352457662,0.46918662981301384,0.529095671708103
2026-05-04 00:00:00,"STRF",100.89,100.85,101.25,100.42,0.16902864,16188480,0.054807103490508165,0.1832504136460554,0.3057516329411764,1283968900,1294882635.6499999,12697585.93050725,10105981.657283757,0.1,0.0991571641051066,0.15554528834213902,0.258272297134674,"2026-06-15","2026-06-30",0.6532829202020134,0.622051740487194,0.47369062513226773,0.5362013130813257
2026-05-01 00:00:00,"STRF",101.11,101,101.75,100.2,0.15313222,15657900,0.035,0.20606498969072157,0.3075163388235294,1283968900,1296808589,12943845.179869,10016890.387301883,0.1,0.09900990099009901,0.16097179089759117,0.258538780342447,"2026-06-15","2026-06-30",0.6583783961062575,0.6233166289913303,0.4656294386860092,0.5423637675471014
2026-04-30 00:00:00,"STRF",100.3,100.95,101,100,0.13429672,15628387.5,0.03450000000000003,0.2120991685761047,0.3069281035294118,1283968900,1296166604.55,5953029.1946109,9875594.87264088,0.1,0.09905894006934125,0.17572236654444198,0.2585887682818388,"2026-06-15","2026-06-30",0.6630949272380421,0.6235554534505747,0.4604894515433214,0.5421358242664701
2026-04-29 00:00:00,"STRF",100.4,100.6,100.7,99.9117,0.14465116,15505542,0.06839378238341963,0.2056493064779532,0.3028104564705882,1283968900,1291672713.3999999,6079953.497898799,10579471.420159204,0.1,0.09940357852882704,0.17638300948682056,0.2585827561978015,"2026-06-15","2026-06-30",0.6611683755110964,0.6175395097075282,0.45783241499551597,0.5467573393307382
2026-04-28 00:00:00,"STRF",100.45,100.02,100.45,99.92,0.15498345,15109244.5,0.047191011235954955,0.201951869067103,0.29598692705882346,1283968900,1284225693.78,4193336.71594326,10891804.35943025,0.1,0.09998000399920016,0.17746112487570007,0.25853183964099835,"2026-06-15","2026-06-30",0.6675206466696146,0.6173593065866135,0.4601842150555234,0.5551023971318042
2026-04-27 00:00:00,"STRF",100.5,100.51,100.75,100.2,0.19721224,15107404.5,0.029482310613631848,0.210600533916849,0.3017516329411765,1283968900,1290517141.39,2969752.3024267,11132830.616552237,0.1,0.09949258780220872,0.1802785079641762,0.25899670225144544,"2026-06-15","2026-06-30",0.6638975751715508,0.6156628648985404,0.4535218927630911,0.5562784221342759
2026-04-24 00:00:00,"STRF",101,100.55,101,100.45,0.19908967,14848505.6,0.016272189349112343,0.21011138952662073,0.3022222211764706,1283968900,1291030728.95,5201921.20253315,11182530.238385007,0.1,0.09945300845350571,0.18455360632578974,0.25849040389378397,"2026-06-15","2026-06-30",0.6653520590124256,0.6175358865976356,0.44995636570182623,0.5565610917117022
2026-04-23 00:00:00,"STRF",100.6,100.08,100.8915,100.08,0.19007874,14027277,0.011637080867850026,0.21013272727272728,0.2966928094117647,1283968900,1284996075.12,8324321.820949439,11333999.274324523,0.1,0.09992006394884093,0.19173695828049284,0.25848380512922214,"2026-06-15","2026-06-30",0.6649696316483008,0.6175907429262327,0.44918239146359373,0.5553090414417853
2026-04-22 00:00:00,"STRF",100.06,100.35,100.75,100.06,0.23309542,12951872,0.016003161118245485,0.20292747740881875,0.29986927999999996,1283968900,1288462791.1499999,8051933.6431866,11287169.605597965,0.1,0.09965122072745392,0.1929602674845769,0.25861593321523707,"2026-06-15","2026-06-30",0.66689133248463,0.6185449303817656,0.45125681499229353,0.5567901876944455
2026-04-21 00:00:00,"STRF",99.88,100.2,100.4,99.7598,0.19716059,12920291.5,0.009932146720424872,0.22598765333333337,0.29810457411764707,1283968900,1286536837.8,5251648.5823998,11511704.489737548,0.1,0.0998003992015968,0.1945556493933622,0.2593885800100266,"2026-06-15","2026-06-30",0.6747801284776815,0.6245792482843466,0.45286091607879386,0.5644397118845298
2026-04-20 00:00:00,"STRF",99.95,99.75,100,99.51,0.21048193,12409537.5,0.018933731938216302,0.24238427133973992,0.29281045647058823,1283968900,1280758977.75,3241522.929981,11991055.16338562,0.1,0.10025062656641603,0.19635969151788263,0.25987648272817676,"2026-06-15","2026-06-30",0.6772605711481453,0.6263205721710787,0.45966714896331307,0.5773913361338511
2026-04-17 00:00:00,"STRF",99.39,99.9,100,98.7001,1.1784262,39692592,-0.022434367541766056,0.24408014471452802,0.29457516235294123,1283968900,1282684931.1000001,11904967.677238202,12270724.369542357,0.1,0.10010010010010009,0.20232040773387575,0.26042613466397985,"2026-06-15","2026-06-30",0.6767341999912478,0.623157553939526,0.459763235653184,0.5774513179944637
2026-04-16 00:00:00,"STRF",99.41,98.83,99.9999,98.57,0.27759582,39700250.8,-0.032649164677804314,0.2453587291428571,0.2819869270588235,1283968900,1268946463.87,9577667.350203121,12225037.439638617,0.1,0.10118385105737125,0.2002907116048264,0.2604273408340818,"2026-06-15","2026-06-30",0.6787441943593948,0.621589295722762,0.44931578809404277,0.5721844255837355
2026-04-15 00:00:00,"STRF",99.63,99.3,100,99.2,0.25127136,39599010,-0.02471737880820079,0.2507301577142857,0.2875163388235294,1283968900,1274981117.7,6566008.1845899,12385630.010723058,0.1,0.10070493454179255,0.2048377515770074,0.260374444481777,"2026-06-15","2026-06-30",0.6860628255432649,0.6271354676383206,0.4453774632373578,0.5608331017843935
2026-04-14 00:00:00,"STRF",96.54,100,100.95,96.54,0.4206084,38517306.3,-0.015842534805568943,0.25944984333905086,0.29575163294117646,1283968900,1283968900,57030097.254999995,12709414.063918047,0.1,0.1,0.20375682655117616,0.2602637667250893,"2026-06-15","2026-06-30",0.6839426090142614,0.6222893090478421,0.4482069992661664,0.5465412574425552
2026-04-13 00:00:00,"STRF",97.2,96.41,97.44,96.01,0.24187419,37599534.9,-0.05104096709200813,0.23406171878619403,0.25351633882352936,1283968900,1237874416.49,9977562.173660839,10679661.60641118,0.1,0.10372368011617053,0.1508790012828641,0.2582371357172643,"2026-06-15","2026-06-30",0.6857077148646356,0.6312425792183054,0.4274219464933233,0.5225927811778635
2026-04-10 00:00:00,"STRF",97.05,97.22,97.74,96.75,0.28565419,37732812.5,-0.05091843532882835,0.24850434701709506,0.26304575058823526,1283968900,1248274564.58,6744522.21088524,10725571.477675129,0.1,0.10285949393128986,0.15671269942441274,0.25789006176570917,"2026-06-15","2026-06-30",0.6980591795177113,0.6474327271081958,0.4346148134327564,0.549785754781192
2026-04-09 00:00:00,"STRF",96.5,97.11,97.7,96.5,0.42793282,37661292,-0.051965356429047246,0.21226278738555443,0.2617516329411765,1283968900,1246862198.79,5328276.813861299,10727770.322942631,0.1,0.10297600659046442,0.15649319348524057,0.25951874033387473,"2026-06-15","2026-06-30",0.6971413201218618,0.6585012456742741,0.4376438771638314,0.5572588587921612
2026-04-08 00:00:00,"STRF",96.75,96.5,97.75,96.5,0.58773268,37540874,-0.062055897678825175,0.2363929136231884,0.2545751623529412,1283968900,1239029988.5,11804952.14395,10881183.442612823,0.1,0.10362694300518134,0.1528899985235539,0.260667448615314,"2026-06-15","2026-06-30",0.6780209583561793,0.6434126996056699,0.43699493487480773,0.5401613019740464
2026-04-07 00:00:00,"STRF",96.22,95.77,96.5,95.74,0.28735712,37039286.1,-0.05790432365065676,0.20597687087223873,0.2459869270588235,1283968900,1229657015.53,9789587.317736479,10951860.240454879,0.1,0.10441683199331733,0.1581444355497762,0.26122622525923866,"2026-06-15","2026-06-30",0.6729889361892085,0.6461148861848771,0.45023560571596105,0.549467274297226
2026-04-06 00:00:00,"STRF",97.67,96.7,97.67,96.7,0.26,37461562.5,-0.05062685424442523,0.1923983125000001,0.2569281035294118,1283968900,1241597926.3,8593122.675528001,11254141.9836157,0.1,0.10341261633919338,0.167406010971686,0.261556995746015,"2026-06-15","2026-06-30",0.6722364796237692,0.6467651181364289,0.44318735744386717,0.5382049446964152
2026-04-02 00:00:00,"STRF",95.5,97.67,97.88,95.21,0.49224838,37258600,-0.03254780761058532,0.15799021267454358,0.26833986823529415,1283968900,1254052424.63,10804753.21988786,11750643.418991769,0.1,0.10238558410975734,0.16516595092121045,0.2625647928150463,"2026-06-15","2026-06-30",0.6843133985055377,0.6738188056747572,0.479591357419201,0.5410234923943705
2026-04-01 00:00:00,"STRF",96.25,95.58,96.45,95,0.3378714,36908790.1,-0.029391390400791678,0.14290690594594593,0.24375163294117647,1283968900,1227217474.62,9998555.4129879,12578380.310504254,0.1,0.10462439840970915,0.1408730530058287,0.261755008200281,"2026-06-15","2026-06-30",0.6557171741474469,0.6507979318766225,0.49551911117737685,0.5509877284199151
2026-03-31 00:00:00,"STRF",96.1,95.74,96.26,95.06,0.24789745,37254883.3,-0.027808015833745692,0.13848267526881716,0.24563398588235288,1283968900,1229271824.86,20734436.692495737,12778010.666900069,0.1,0.10444955086693128,0.14694395414779873,0.26180733528086897,"2026-06-15","2026-06-30",0.6547425292623643,0.6512428822623731,0.52395240683543,0.5727608783813171
2026-03-30 00:00:00,"STRF",96.5,94.9,96.5,94.14,0.27791006,36673451,-0.05839133797370449,0.14234789342033716,0.23575163294117654,1283968900,1218486486.1000001,12638945.222590702,12820098.758842207,0.1,0.10537407797681769,0.14296576065331432,0.2621860075491191,"2026-03-15","2026-03-31",0.6705666883270717,0.6473903076018134,0.49842702057449395,0.5734144853386525
2026-03-27 00:00:00,"STRF",96.5,95.75,96.9,95.24,0.36651895,36085218,-0.07328805885681944,0.14784703306233063,0.24575163294117647,1283968900,1229400221.75,9254888.115505,12904160.261693498,0.1,0.10443864229765012,0.16980904345178952,0.2617692139231464,"2026-03-15","2026-03-31",0.6758852984940475,0.6463202268392043,0.4647922576672501,0.5592961025839683
2026-03-26 00:00:00,"STRF",97,96.61,97.77,96.5,0.26980211,35847857.5,-0.06517638181475191,0.148825751183814,0.25586928,1283968900,1240442354.29,4013439.4999148697,12645708.872530943,0.1,0.10350895352447986,0.1860267002505128,0.26171510291866984,"2026-03-15","2026-03-31",0.6504670378115376,0.6320262736429137,0.47724190306388875,0.5814041309359141
2026-03-25 00:00:00,"STRF",97.04,97.88,98.15,97,0.26952614,35930520,-0.05480225988700572,0.27081045647058816,0.27081045647058816,1283968900,1256748759.32,8382775.818262999,12965162.465230893,0.1,0.1021659174499387,0.18158452220825744,0.2619015534689646,"2026-03-15","2026-03-31",0.640874154715499,0.6188154982018954,0.4745372774247482,0.5801266293943512
2026-03-24 00:00:00,"STRF",97.13,97.04,97.33,96.3,0.27294052,34844831,-0.06271186440677963,0.2609281035294118,0.2609281035294118,1283968900,1245963420.5600002,7340898.77769176,13256810.225852976,0.1,0.1030502885408079,0.18395520082739453,0.262291502096903,"2026-03-15","2026-03-31",0.6477201477078338,0.6220703225334513,0.4904606886665362,0.5930121974816209
2026-03-23 00:00:00,"STRF",97.49,96.2,97.96,96.175,0.23776005,32736816,-0.06445497630331751,0.2510457505882353,0.2510457505882353,1283968900,1235178081.8,12767166.2101178,13348743.426627664,0.1,0.10395010395010394,0.18004450022779012,0.26268043132624025,"2026-03-15","2026-03-31",0.6505866029039666,0.6263230623379543,0.4919663305426638,0.5948582644965461
2026-03-20 00:00:00,"STRF",97.95,96.78,98.06,96.6001,0.57149144,37182651,-0.07843683282279776,0.25786928000000003,0.25786928000000003,1283968900,1242625101.42,15318012.7290093,13123325.378526818,0.1,0.10332713370531102,0.18102228929649905,0.2631398636747761,"2026-03-15","2026-03-31",0.6538845778594538,0.6289436064770225,0.49969066479288543,0.6049726850592654
2026-03-19 00:00:00,"STRF",98.73,97.99,98.8766,97.51,0.38390365,37553280,-0.06720504966119009,0.272104574117647,0.272104574117647,1283968900,1258161125.11,9114571.39827246,12545599.24666923,0.1,0.1020512297173181,0.17710881672475684,0.2633657433905369,"2026-03-15","2026-03-31",0.6537150765678951,0.6293088995341626,0.4865104311864517,0.6170087628657606
2026-03-18 00:00:00,"STRF",99.82,98.58,100.34,98.33,0.28534553,38893977.6,-0.06216366672852109,0.2790457505882353,0.2790457505882353,1283968900,1265736541.62,10945547.01025968,12562530.01198959,0.1,0.10144045445323595,0.1767721667499509,0.2638288785068566,"2026-03-15","2026-03-31",0.6523400648704858,0.6255833460044422,0.48585959831369463,0.6178163201026697
2026-03-17 00:00:00,"STRF",100.55,99.845,100.65,99.61,0.28365547,39002588.1,-0.046001118568232684,0.29392810352941173,0.29392810352941173,1283968900,1281978748.205,12950111.342976425,12488625.990548654,0.1,0.1001552406229656,0.1717239736938602,0.2640385600795409,"2026-03-15","2026-03-31",0.6454884715765005,0.6222681511688845,0.4784459947932197,0.6172070577036689
2026-03-16 00:00:00,"STRF",100.85,100.23,100.85,100.08,0.21668841,39995125.4,-0.04205520328235725,0.2984575152941177,0.2984575152941177,1283968900,1286922028.47,13365473.30168466,12525919.771835491,0.1,0.09977052778609198,0.17227045600349494,0.2645496111334588,"2026-03-15","2026-03-31",0.6464818881611976,0.6216072237402572,0.47967575579760025,0.6227896233853754
2026-03-13 00:00:00,"STRF",100,100.29,100.34,98.18,0.24792604,40101240.6,-0.04063781321184504,0.2991633976470589,0.2991633976470589,1283968900,1287692409.8100002,14405295.64735578,12325703.340802887,0.1,0.09971083856815235,0.1801457396370844,0.2650962608479595,"2026-03-15","2026-03-31",0.6504435765360813,0.6241945421711913,0.48397447545526157,0.6242290178165023
2026-03-12 00:00:00,"STRF",101.5,101.84,102.4799,101.5,0.2005326,41102131,-0.04929384965831432,0.28798692705882356,0.28798692705882356,1283968900,1307593927.76,10941669.470203761,12133030.76711928,0.1,0.09819324430479183,0.16972240783842238,0.2651613291653719,"2026-03-15","2026-03-31",0.6438840748551489,0.6111452889741723,0.49064359075607666,0.6361665814953726
2026-03-11 00:00:00,"STRF",102.44,102.38,102.77,101.25,0.24994767,41040951,-0.0513748191027497,0.29433986823529407,0.29433986823529407,1283968900,1314527359.82,6790697.96150282,12151643.676157195,0.1,0.09767532721234616,0.16756120888361156,0.2656514496105594,"2026-03-15","2026-03-31",0.6344424012333553,0.6042521957076925,0.49409900431803755,0.64073161359608
2026-03-10 00:00:00,"STRF",101.5,102.74,102.88,101.5,0.17889592,40333111.5,-0.0464800217450395,0.2985751623529411,0.2985751623529411,1283968900,1319149647.86,8549952.32693536,12728954.880847536,0.1,0.09733307377846993,0.16754481968161083,0.2661783590992336,"2026-03-15","2026-03-31",0.6305336416159637,0.6039632825717147,0.49013080540067905,0.6344119606036732
2026-03-09 00:00:00,"STRF",100.5,101.48,101.7,100.33,0.47021255,39577956,-0.05300546448087426,0.2837516329411765,0.2837516329411765,1283968900,1302971639.72,13289164.89863312,13722291.467183951,0.1,0.09854158454867953,0.1633618605578194,0.26645481421351686,"2026-03-15","2026-03-31",0.6304125195199606,0.6004739317299839,0.49308792828729353,0.6321869747974659
2026-03-06 00:00:00,"STRF",100.48,100.02,100.8,99.98,0.26050295,39071322,-0.05996699064735014,0.26657516235294115,0.26657516235294115,1283968900,1284225693.78,16137503.924113741,16136714.29105856,0.1,0.09998000399920016,0.2248079957498275,0.2666180388048204,"2026-03-15","2026-03-31",0.6287226096277553,0.598665776357971,0.4842154321525151,0.6328200816996048
2026-03-05 00:00:00,"STRF",101.1,100.56,101.3499,100.275,0.25294208,38975874,-0.05501558774986246,0.27292810352941177,0.27292810352941177,1283968900,1291159125.84,19019652.81842544,16656362.791815052,0.1,0.09944311853619729,0.29100704791386445,0.2671193387963732,"2026-03-15","2026-03-31",0.6297503996295079,0.6004306923964705,0.4886678858428063,0.636977878899859
2026-03-04 00:00:00,"STRF",101.1,100.91,101.1,100.15,0.28164467,39851130,-0.06644398302789564,0.2770457505882353,0.2770457505882353,1283968900,1295653016.99,28187227.94165002,16863724.409985263,0.1,0.09909820632246556,0.29087683172909856,0.26766018401139935,"2026-03-15","2026-03-31",0.6301476858932968,0.6006574556434602,0.48670380612123876,0.6365934769733008
2026-03-03 00:00:00,"STRF",100.7,100,101.075,97.5,0.36682834,39455215.8,-0.056343214877554816,0.2663398682352941,0.2663398682352941,1283968900,1283968900,14190792.8973,17195450.793716215,0.1,0.1,0.2908292477208933,0.2680803806597707,"2026-03-15","2026-03-31",0.6333476589221139,0.6027504481012731,0.48342728077534897,0.635229014556554
2026-03-02 00:00:00,"STRF",99.05,100.93,101.57,99.05,0.28626291,39209420.8,-0.05022956841138658,0.27728104470588244,0.27728104470588244,1283968900,1295909810.77,21618286.62328071,18853513.03670193,0.1,0.09907856930545922,0.29844980902828844,0.26847148451844416,"2026-03-15","2026-03-31",0.6327172928515865,0.6037273840116693,0.48368350462411275,0.6358661085326366
2026-02-27 00:00:00,"STRF",100.71,98.56,100.89,98.56,0.24749098,39120855,-0.03568702290076331,0.24939869176470592,0.24939869176470592,1283968900,1265479747.84,14404236.78246784,20838478.078450467,0.1,0.10146103896103896,0.31333605721763125,0.26793412737335687,"2026-03-15","2026-03-31",0.6266638185670015,0.5952515850146165,0.48660207329949884,0.6310043530286478
2026-02-26 00:00:00,"STRF",101,100.94,101.28,100.5149,0.28983308,39311877,-0.012977099236641216,0.2773986917647059,0.2773986917647059,1283968900,1296038207.66,3827408.9430913003,23490635.031666286,0.1,0.09906875371507827,0.3050501978667343,0.2673217479270591,"2026-03-15","2026-03-31",0.626791204024134,0.5890322421316309,0.4796170756865184,0.6128057347632483
2026-02-25 00:00:00,"STRF",100.02,100.99,100.99,100.02,0.23579397,37739784,0.01361410381978453,0.2779869270588235,0.2779869270588235,1283968900,1296680192.11,10721964.94661381,25681267.00961432,0.1,0.09901970492127934,0.3161210174031223,0.26790328106388756,"2026-03-15","2026-03-31",0.6246644175230758,0.5903656621415114,0.47888311576291676,0.6124513858727019
2026-02-24 00:00:00,"STRF",99.91,99.84,100.5,99.01,0.29316202,36994030.5,-0.0031170855250340266,0.2644575152941177,0.2644575152941177,1283968900,1281914549.76,14507378.79132672,27122606.77406128,0.1,0.1001602564102564,0.31345287805957883,0.2682357509902981,"2026-03-15","2026-03-31",0.6247515135633378,0.5926014531470375,0.4760578478372182,0.6105543926246542
2026-02-23 00:00:00,"STRF",100.8,100.1,100.83,100,0.27228214,36749743.2,0.04983116750230216,0.2675163388235293,0.2675163388235293,1283968900,1285252868.8999999,9271495.9939602,27447758.926855247,0.1,0.0999000999000999,0.31720328807059456,0.2688083136067029,"2026-03-15","2026-03-31",0.6255184408224608,0.5929260238453373,0.47804840279449545,0.6155804565969756
2026-02-20 00:00:00,"STRF",100.86,100.96,101.44,100.5001,0.36265795,40882654,0.10063829787234035,0.2776339858823529,0.2776339858823529,1283968900,1296295001.4399998,8033387.199999999,28611487.330000002,0.1,0.09904912836767037,0.3158960477331253,0.2692383666996199,"2026-03-15","2026-03-31",0.6254547965831174,0.5938829291701461,0.47787712073374217,0.6158418788626906
2026-02-19 00:00:00,"STRF",99.81,100.86,100.86,99.81,0.28771328,40177844,0.054693877551020405,0.27645751529411766,0.27645751529411766,1283968900,1295011032.54,3185763.96,30130644.93,0.1,0.099147332936744,0.3162437450550091,0.26983519554081925,"2026-03-15","2026-03-31",0.6087306965146084,0.5901154544516667,0.44134605561398504,0.5827404470228534
2026-02-18 00:00:00,"STRF",99.72,100.61,101,99.5726,0.3177622,40133770,0.0008736167734420832,0.2735163388235294,0.2735163388235294,1283968900,1291801110.29,9470117.47,32239392.53428571,0.1,0.09939369843951894,0.3198472604600067,0.2704274548748607,"2026-03-15","2026-03-31",0.6101305955829424,0.5906954551621482,0.425700124174627,0.5732832650510489
2026-02-17 00:00:00,"STRF",99.04,100.29,100.53,98.8,0.27754284,39782771.2,0.03006313257841467,0.26975163294117654,0.26975163294117654,1283968900,1287692409.8100002,9393562.56,32836283.72619047,0.1,0.09971083856815235,0.35403459649310937,0.2710163180247916,"2026-03-15","2026-03-31",0.611751631549548,0.593105422113118,0.42546153417592847,0.5680272760556948
